Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioMaizUSD,SuperficieSembradaMaizSantaFe,SuperficieSembradaMaizBuenosAires,SuperficieSembradaMaizCordoba,SuperficieCosechadaMaizSantaFe,SuperficieCosechadaMaizBuenosAires,SuperficieCosechadaMaizCordoba,ProduccionMaizSantaFe,ProduccionMaizBuenosAires,ProduccionMaizCordoba,RendimientoMaizSantaFe,RendimientoMaizBuenosAires,RendimientoMaizCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionMaizDiaAnterior,VariacionMaizTresDia,VariacionMaizSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasMaiz,PrecioPromedioSesentaDiasMaiz,PrecioPromedioNoventaDiasMaiz,PrecioRealDiaSiguiente
20000228,0.0000,0.0000,0.0000,1.0000,84.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0035419126328217237308146399,-0.0047169811320754716981132075,-0.0133600534402137608550434201,16.8000,30.2000,0.0000,16.8000,30.2000,0.0000,100.5000,108.3000,0.0000,150.4000,140.3000,0.0000,166.9000,191.3000,0.0000,86.9590,88.8822,88.8822,85.9000
20000229,0.0000,0.0000,0.0000,1.0000,84.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0035545023696682464454976303,-0.0070838252656434474616292798,-0.0134070722306016423663482487,15.3000,30.2000,0.0000,15.3000,30.2000,0.0000,100.4000,108.3000,0.0000,139.3000,139.3000,0.0000,166.9000,191.3000,0.0000,86.8478,88.7847,88.7847,90.5000
20000301,0.0000,0.0000,2.0000,1.0000,84.3000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0023781212841854934601664685,-0.0011848341232227488151658768,-0.0077349924331595762569362704,15.3000,30.2000,0.0000,15.3000,30.2000,0.0000,100.4000,108.3000,0.0000,139.3000,139.3000,0.0000,166.9000,191.3000,0.0000,86.7333,88.6851,88.6851,85.0000
20000302,0.0000,0.0000,0.0000,1.0000,84.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0035587188612099644128113879,-0.0031645569620253164556962026,-0.0085988872028325746079919069,15.3000,32.2000,0.0000,15.3000,32.2000,0.0000,100.4000,110.3000,0.0000,124.8000,137.8000,0.0000,166.9000,193.3000,0.0000,86.5041,88.5937,88.5937,85.0000
20000303,0.0000,0.0000,2.5000,1.0000,84.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0107142857142857142857142857,0.0091125198098256735340729002,0.005243572395128552097428958,13.9000,31.5000,0.0000,13.9000,31.5000,0.0000,100.4000,110.3000,0.0000,124.8000,137.8000,0.0000,166.9000,193.3000,0.0000,86.1708,88.4270,88.5000,83.9000
20000304,4.5000,0.0000,3.5000,1.0000,85.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0117785630153121319199057715,0.0177725118483412322274881517,0.016739939127494081839702401,11.9000,34.0000,0.0000,11.9000,34.0000,0.0000,88.0000,102.8000,0.0000,124.8000,140.3000,0.0000,166.9000,195.8000,0.0000,85.8333,88.2166,88.4280,83.9000
20000305,0.0000,0.0000,0.0000,1.0000,90.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0535506402793946449359720605,0.0655416012558869701726844584,0.0695593449265574877595812933,16.4000,11.5000,0.0000,16.4000,11.5000,0.0000,92.5000,106.3000,0.0000,129.3000,143.8000,0.0000,171.4000,199.3000,0.0000,85.6333,88.0229,88.3784,82.5000
20000306,0.0000,0.0000,0.0000,1.0000,85.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0607734806629834254143646409,-0.024110218140068886337543054,-0.0051830797525497408460123725,4.5000,8.0000,0.0000,4.5000,8.0000,0.0000,92.5000,106.3000,0.0000,129.3000,143.8000,0.0000,171.4000,199.3000,0.0000,85.8625,87.9166,88.4192,79.0000
20000307,0.0000,0.0000,0.0000,1.0000,85.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0244835501147666411629686304,-0.0061800567897110405879405378,4.5000,8.0000,0.0000,4.5000,8.0000,0.0000,92.5000,106.3000,0.0000,113.5000,143.8000,0.0000,171.4000,199.3000,0.0000,85.7416,87.6708,88.3547,82.0000
20000308,0.0000,0.0000,0.0000,1.0000,83.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0129411764705882352941176471,-0.0337811900191938579654510556,-0.0205136757838559039359573049,4.5000,8.0000,0.0000,4.5000,8.0000,0.0000,92.5000,106.3000,0.0000,113.4000,143.8000,0.0000,171.4000,199.3000,0.0000,85.7250,87.4625,88.2925,82.0000
20000309,0.0000,0.0000,0.0000,1.0000,83.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0086648286727057896809767625,-0.0198598130841121495327102804,4.5000,6.0000,0.0000,4.5000,6.0000,0.0000,87.5000,106.3000,0.0000,112.0000,117.3000,0.0000,171.4000,199.3000,0.0000,85.6791,87.6166,88.2127,84.5000
20000310,0.0000,0.0000,0.0000,1.0000,82.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0166865315852205005959475566,-0.0209651898734177215189873418,-0.0360540811216825237856785178,4.5000,6.0000,0.0000,4.5000,6.0000,0.0000,80.0000,106.3000,0.0000,105.0000,116.3000,0.0000,171.4000,184.3000,0.0000,85.6750,87.8437,88.1357,85.8000
20000311,1.4000,0.0000,0.7000,1.0000,79.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0424242424242424242424242424,-0.053136236516180583300039952,-0.0732361320596614714261773085,4.5000,3.5000,0.0000,4.5000,3.5000,0.0000,80.0000,106.3000,0.0000,105.0000,116.3000,0.0000,171.4000,183.8000,0.0000,85.5750,87.5833,88.0368,87.2000
20000313,0.0000,0.0000,0.0000,1.0000,82.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0379746835443037974683544304,0.0024449877750611246943765281,-0.0267887419464225161071549678,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,45.6000,39.0000,0.0000,106.4000,117.0000,0.0000,157.4000,149.0000,0.0000,85.1130,87.1936,87.8810,84.4000
20000314,0.0000,0.0000,0.0000,1.0000,82.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,0.0102669404517453798767967145,-0.012558059521761568897299157,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,39.6000,38.9000,0.0000,106.4000,117.0000,0.0000,156.3000,149.0000,0.0000,84.9833,87.0234,87.7813,84.1000
20000315,0.0000,0.0000,0.0000,1.0000,84.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.030487804878048780487804878,0.0432098765432098765432098765,0.0228255230849040290506657445,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,30.7000,38.9000,0.0000,106.3000,117.0000,0.0000,145.2000,148.0000,0.0000,84.8640,86.8744,87.6850,82.5000
20000316,48.4000,0.0000,9.5000,1.0000,85.8000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0153846153846153846153846154,0.0358148893360160965794768612,0.0394600207684319833852544133,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,30.7000,38.9000,0.0000,106.3000,117.0000,0.0000,145.2000,148.0000,0.0000,84.7280,86.8250,87.6327,83.1000
20000317,0.0000,0.0000,0.0000,1.0000,87.2000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0163170163170163170163170163,0.0368608799048751486325802616,0.0529584267724685181990684838,49.8000,10.2000,0.0000,49.8000,10.2000,0.0000,79.1000,48.4000,0.0000,154.7000,126.5000,0.0000,179.1000,154.0000,0.0000,84.6880,86.8040,87.6032,82.4000
20000320,0.0000,0.0000,0.5000,1.0000,84.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0321100917431192660550458716,-0.0166990291262135922330097087,0.0133790737564322469982847341,48.4000,9.5000,0.0000,48.4000,9.5000,0.0000,79.1000,48.4000,0.0000,142.3000,116.5000,0.0000,179.1000,154.0000,0.0000,84.5695,86.6680,87.5968,82.4000
20000321,0.0000,0.0000,0.0000,1.0000,84.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0035545023696682464454976303,-0.0198135198135198135198135198,0.0064968370661651564369977774,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,72.1000,48.9000,0.0000,142.3000,117.0000,0.0000,179.1000,154.5000,0.0000,84.5625,86.5489,87.5468,81.6000
20000322,0.0000,0.0000,0.0000,1.0000,82.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0190249702734839476813317479,-0.0320688306609307782557684786,-0.0211864406779661016949152543,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,71.1000,48.9000,0.0000,142.3000,117.0000,0.0000,163.3000,154.5000,0.0000,84.5440,86.4000,87.4938,81.8000
20000323,0.0000,0.0000,6.5000,1.0000,83.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0072727272727272727272727273,-0.0067729083665338645418326694,-0.014902624894157493649449619,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,69.6000,48.9000,0.0000,142.3000,117.0000,0.0000,163.2000,154.5000,0.0000,84.4080,86.3187,87.4181,82.2000
20000324,0.0000,0.0000,0.0000,1.0000,82.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.008423586040914560770156438,-0.0100120144173007609130957148,-0.0250169033130493576741041244,0.0000,7.0000,0.0000,0.0000,7.0000,0.0000,69.6000,55.4000,0.0000,137.3000,123.5000,0.0000,161.8000,134.5000,0.0000,84.2960,86.2530,87.3537,83.0000
20000327,2.5000,0.0000,0.0000,1.0000,82.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0032258064516129032258064517,-0.0215436810856658184902459711,59.2000,41.0000,0.0000,59.2000,41.0000,0.0000,125.4000,88.7000,0.0000,186.4000,108.5000,0.0000,214.0000,167.5000,0.0000,84.1478,85.7553,87.2808,95.2000
20000328,0.0000,0.0000,0.0000,1.0000,81.6000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0097087378640776699029126214,-0.0125050423557886244453408632,-0.0254222828868793721207984986,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,127.9000,62.7000,0.0000,155.7000,89.5000,0.0000,216.5000,167.5000,0.0000,84.0750,85.5829,87.2101,85.0000
20000329,0.0000,0.0000,0.0000,1.0000,81.8000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0024509803921568627450980392,-0.0040584415584415584415584415,-0.013608957795004306632213609,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,116.0000,59.2000,0.0000,149.7000,89.4000,0.0000,216.5000,167.5000,0.0000,83.9760,85.3723,87.1300,85.9000
20000330,0.0000,0.0000,0.0000,1.0000,82.2000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0048899755501222493887530562,0.0032546786004882017900732303,-0.0043260079598546461325488839,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,116.0000,59.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,83.8720,85.2979,87.0549,85.0000
20000331,0.0000,0.0000,0.0000,1.0000,83.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0097323600973236009732360097,0.0138436482084690553745928338,0.0086805555555555555555555555,61.7000,34.0000,0.0000,61.7000,34.0000,0.0000,116.0000,59.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,83.7960,85.2346,86.9875,84.1000
20000401,0.0000,0.0000,0.0000,1.0000,95.2000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.1469879518072289156626506024,0.1562753036437246963562753037,0.1559410234171725932350390286,61.7000,34.0000,0.0000,61.7000,34.0000,0.0000,116.0000,57.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,83.7440,85.0959,86.9328,83.1000
20000402,0.0000,0.0000,0.8000,1.0000,85.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.1071428571428571428571428571,-0.0207373271889400921658986175,0.0108732585796805980292218824,61.7000,34.0000,0.0000,61.7000,34.0000,0.0000,116.0000,57.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,84.1920,85.1612,86.9767,84.3000
20000403,20.6000,0.0000,25.0000,1.0000,85.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0105882352941176470588235294,-0.0208966565349544072948328267,0.0170838971583220568335588633,2.5000,0.8000,0.0000,2.5000,0.8000,0.0000,116.0000,55.5000,0.0000,140.8000,90.2000,0.0000,204.0000,158.3000,0.0000,84.1960,84.9979,86.8397,72.0000
20000404,5.5000,0.0000,0.0000,1.0000,85.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0104772991850989522700814901,-0.0417136414881623449830890643,0.0005044560282495375819741046,20.6000,25.8000,0.0000,20.6000,25.8000,0.0000,132.1000,77.0000,0.0000,161.4000,115.2000,0.0000,224.6000,183.3000,0.0000,84.1960,84.9000,86.7123,72.8000
20000405,0.0000,0.0000,2.5000,1.0000,84.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0105882352941176470588235294,-0.0140679953106682297772567409,-0.015716435378699214178231065,26.1000,25.8000,0.0000,26.1000,25.8000,0.0000,137.6000,77.0000,0.0000,159.9000,115.2000,0.0000,230.1000,183.3000,0.0000,83.9760,84.9000,86.5671,84.0000
20000406,98.7000,0.0000,38.5000,1.0000,83.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0118906064209274673008323424,-0.0223529411764705882352941176,-0.0311459027315123251165889407,26.1000,28.3000,0.0000,26.1000,28.3000,0.0000,137.6000,79.5000,0.0000,158.9000,117.7000,0.0000,230.1000,185.8000,0.0000,83.9400,84.8224,86.3931,84.1000
20000407,79.1000,0.0000,0.2000,1.0000,84.3000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0144404332129963898916967509,0.0027755749405233941316415543,-0.0186263096623981373690337602,124.8000,66.8000,0.0000,124.8000,66.8000,0.0000,236.3000,118.0000,0.0000,256.1000,156.2000,0.0000,328.8000,224.3000,0.0000,83.8640,84.7755,86.2301,84.1000
20000408,0.0000,0.0000,12.5000,1.0000,72.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.1459074733096085409252669039,-0.1411530815109343936381709741,-0.1636242947228675738466644541,203.9000,67.0000,0.0000,203.9000,67.0000,0.0000,315.4000,118.2000,0.0000,335.2000,156.4000,0.0000,402.9000,224.5000,0.0000,83.8800,84.7612,86.3369,85.2000
20000409,0.0000,0.0000,0.5000,1.0000,72.8000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0111111111111111111111111111,-0.0877192982456140350877192982,-0.1204694511563686572316189161,203.9000,79.5000,0.0000,203.9000,79.5000,0.0000,315.4000,130.7000,0.0000,335.2000,168.9000,0.0000,395.4000,237.0000,0.0000,83.4040,84.5163,86.3232,85.0000
20000410,0.0000,0.0000,0.0000,1.0000,84.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.1538461538461538461538461538,0.099956350938454823221300742,0.0366713681241184767277856135,203.9000,79.2000,0.0000,203.9000,79.2000,0.0000,315.4000,131.2000,0.0000,333.8000,168.7000,0.0000,395.4000,237.5000,0.0000,83.0160,84.2693,86.0191,84.8000
20000411,0.0000,0.0000,0.0000,1.0000,84.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0011904761904761904761904762,0.1027097902097902097902097902,0.0413939501149831947638422076,183.3000,54.2000,0.0000,183.3000,54.2000,0.0000,314.0000,130.5000,0.0000,331.8000,168.7000,0.0000,392.8000,188.5000,0.0000,83.2160,84.1938,85.8698,84.5000
20000412,0.0000,0.0000,0.0000,1.0000,84.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,0.0473225404732254047322540473,0.0430545712260807937632884479,177.8000,54.2000,0.0000,177.8000,54.2000,0.0000,314.0000,130.5000,0.0000,331.8000,142.7000,0.0000,359.6000,169.5000,0.0000,83.2500,84.1244,85.7890,84.5000
20000413,0.0000,0.0000,0.4000,1.0000,85.2000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0130796670630202140309155767,0.0134813639968279143536875495,0.0566973777462792345854004252,177.8000,51.7000,0.0000,177.8000,51.7000,0.0000,314.0000,130.5000,0.0000,319.9000,139.2000,0.0000,353.6000,169.4000,0.0000,83.3307,84.1240,85.7082,82.9000
20000414,1.3000,0.0000,6.0000,1.0000,85.0000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0023474178403755868544600939,0.0063141278610891870560378847,0.0503089143865842894969108561,79.1000,13.6000,0.0000,79.1000,13.6000,0.0000,314.0000,130.9000,0.0000,319.9000,139.6000,0.0000,344.7000,169.8000,0.0000,83.4538,84.1450,85.6561,82.9000
20000417,48.0000,0.0000,11.0000,1.0000,84.8000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0023529411764705882352941176,0.0003932363350373574518285489,0.0465444287729196050775740479,49.8000,21.4000,0.0000,49.8000,21.4000,0.0000,315.4000,142.4000,0.0000,369.7000,158.6000,0.0000,394.5000,190.8000,0.0000,83.2208,83.9795,85.6027,82.8000
20000418,16.7000,0.0000,0.0000,1.0000,84.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0035377358490566037735849057,-0.0058823529411764705882352941,0.019827586206896551724137931,97.8000,32.4000,0.0000,97.8000,32.4000,0.0000,363.4000,153.4000,0.0000,417.7000,167.1000,0.0000,442.5000,201.8000,0.0000,83.2840,83.9448,85.5465,82.4000
20000419,0.0000,0.0000,0.0000,1.0000,84.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0031458906802988596146283917,-0.0003380091262464086530336319,114.5000,32.4000,0.0000,114.5000,32.4000,0.0000,380.1000,153.4000,0.0000,429.9000,163.6000,0.0000,459.2000,201.8000,0.0000,83.3307,83.9122,85.4794,82.4000
20000424,0.0000,0.0000,0.0000,1.0000,82.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0189349112426035502958579882,-0.0200945626477541371158392435,-0.0200945626477541371158392435,64.7000,11.0000,0.0000,64.7000,11.0000,0.0000,380.1000,146.4000,0.0000,429.9000,163.6000,0.0000,449.7000,201.8000,0.0000,83.3909,83.8234,85.2281,95.6000
20000425,0.0000,0.0000,0.0000,1.0000,82.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0127034537514886859865025804,-0.0181049069373942470389170897,16.7000,0.0000,0.0000,16.7000,0.0000,0.0000,380.1000,146.4000,0.0000,429.9000,163.6000,0.0000,448.3000,201.1000,0.0000,83.3695,83.7787,85.0647,87.9000
20000426,0.0000,0.0000,32.0000,1.0000,82.8000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0012062726176115802171290712,-0.0075908909308829404714342788,-0.0172939979654120040691759919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.9000,112.4000,0.0000,428.5000,162.9000,0.0000,446.3000,201.1000,0.0000,83.3500,83.7404,84.9422,90.5000
20000427,36.5000,0.0000,0.0000,1.0000,82.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0048309178743961352657004831,-0.0056315366049879324215607402,-0.0180456247871978209056860742,0.0000,32.0000,0.0000,0.0000,32.0000,0.0000,318.4000,144.4000,0.0000,428.5000,194.9000,0.0000,446.3000,207.1000,0.0000,83.3666,83.7208,84.8338,90.1000
20000428,0.0000,0.0000,0.0000,1.0000,82.4000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0,-0.0036275695284159613059250302,-0.0136798905608755129958960328,36.5000,32.0000,0.0000,36.5000,32.0000,0.0000,354.9000,144.4000,0.0000,465.0000,194.9000,0.0000,470.9000,203.6000,0.0000,83.4000,83.6938,84.7056,87.9000
20000501,1.0000,0.0000,2.7000,1.0000,95.6000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.1601941747572815533980582524,0.1583198707592891760904684976,0.1490384615384615384615384615,36.5000,38.0000,0.0000,36.5000,38.0000,0.0000,354.9000,150.4000,0.0000,416.6000,191.4000,0.0000,470.9000,207.6000,0.0000,83.5000,83.6297,84.6014,83.8000
20000502,0.0000,0.0000,3.5000,1.0000,87.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0805439330543933054393305439,0.0126728110599078341013824885,0.0367312552653748946925021061,37.5000,40.7000,0.0000,37.5000,40.7000,0.0000,355.9000,153.1000,0.0000,417.6000,194.1000,0.0000,471.9000,210.3000,0.0000,83.5181,83.8765,84.6521,74.3000
20000503,2.6000,0.0000,5.5000,1.0000,90.5000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,0.0295790671217292377701934016,0.0210605490786009778112072208,0.0613168034846707991288323002,37.5000,44.2000,0.0000,37.5000,44.2000,0.0000,355.9000,155.8000,0.0000,417.6000,197.6000,0.0000,471.9000,211.3000,0.0000,83.6500,83.9404,84.5802,86.6000
20000504,7.9000,0.0000,1.5000,1.0000,90.1000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0044198895027624309392265193,-0.0135036496350364963503649635,0.0433416046319272125723738627,40.1000,17.7000,0.0000,40.1000,17.7000,0.0000,337.9000,136.3000,0.0000,420.2000,203.1000,0.0000,470.0000,213.3000,0.0000,83.8590,84.0382,84.5774,85.3000
20000505,0.2000,0.0000,0.0000,1.0000,87.9000,992.0000,7004.6000,1654.6000,934.5000,7174.2650,1601.1200,1348.9800,8888.6000,3116.0000,84.6500,494.0480,131.7580,54,291,72,-0.0244173140954495005549389567,-0.0178770949720670391061452514,0.0058852378616969102501226091,11.5000,19.2000,0.0000,11.5000,19.2000,0.0000,340.3000,137.8000,0.0000,428.1000,204.1000,0.0000,477.9000,214.8000,0.0000,84.0909,84.0297,84.6492,87.7000
